video_id,frame_id,bbox_area
15767405,1331,"[114, 41, 48, 94]"
15767405,1332,"[113, 36, 49, 97]"
15767405,1333,"[113, 32, 48, 100]"
15767405,1334,"[112, 29, 42, 102]"
15767405,1335,"[115, 25, 37, 106]"
15767405,1336,"[117, 24, 37, 107]"
15767405,1337,"[120, 25, 36, 107]"
15767405,1338,"[122, 26, 39, 107]"
15767405,1339,"[127, 26, 39, 107]"
15767405,1340,"[131, 26, 41, 107]"
15767405,1341,"[136, 27, 42, 106]"
15767405,1342,"[142, 27, 42, 106]"
15767405,1343,"[149, 27, 41, 106]"
15767405,1344,"[157, 28, 39, 106]"
15767405,1345,"[165, 29, 35, 106]"
15767405,1346,"[171, 30, 34, 106]"
15767405,1347,"[177, 31, 32, 105]"
15767405,1348,"[182, 32, 31, 105]"
15767405,1349,"[187, 32, 28, 106]"
15767405,1350,"[190, 33, 27, 105]"
15767405,1351,"[193, 33, 26, 106]"
15767405,1352,"[193, 33, 26, 106]"
15767405,1353,"[194, 33, 25, 106]"
15767405,1354,"[193, 33, 26, 105]"
15767405,1355,"[192, 32, 27, 105]"
15767405,1356,"[192, 31, 27, 105]"
15767405,1357,"[192, 30, 27, 105]"
15767405,1358,"[194, 30, 27, 104]"
15767405,1359,"[195, 29, 29, 104]"
15767405,1360,"[199, 30, 29, 104]"
15767405,1361,"[203, 30, 30, 104]"
15767405,1362,"[207, 32, 30, 103]"
15767405,1363,"[212, 34, 29, 103]"
15767405,1364,"[215, 36, 32, 103]"
15767405,1365,"[219, 38, 31, 103]"
15767405,1366,"[222, 41, 32, 102]"
15767405,1367,"[225, 43, 31, 102]"
15767405,1368,"[227, 45, 32, 102]"
15767405,1369,"[228, 46, 33, 102]"
15767405,1370,"[230, 48, 34, 101]"
15767405,1371,"[231, 49, 33, 100]"
15767405,1372,"[232, 50, 34, 100]"
15767405,1373,"[232, 50, 37, 100]"
15767405,1374,"[232, 52, 38, 98]"
15767405,1375,"[234, 52, 37, 99]"
15767405,1376,"[236, 54, 37, 97]"
15767405,1377,"[239, 54, 35, 97]"
15767405,1378,"[240, 55, 35, 96]"
15767405,1379,"[240, 56, 36, 95]"
15767405,1380,"[245, 58, 32, 94]"
15767405,1381,"[248, 59, 30, 94]"
15767405,1382,"[251, 60, 29, 94]"
15767405,1383,"[252, 61, 29, 94]"
15767405,1384,"[252, 62, 29, 94]"
15767405,1385,"[245, 63, 35, 94]"
15767405,1386,"[245, 64, 34, 94]"
15767405,1387,"[246, 64, 32, 94]"
15767405,1388,"[247, 65, 32, 94]"
15767405,1389,"[249, 65, 31, 95]"
15767405,1390,"[251, 66, 30, 94]"
15767405,1391,"[253, 68, 31, 93]"
15767405,1392,"[253, 70, 33, 92]"
15767405,1393,"[254, 71, 34, 93]"
15767405,1394,"[256, 73, 32, 93]"
15767405,1395,"[258, 75, 32, 93]"
15767405,1396,"[260, 77, 31, 94]"
15767405,1397,"[262, 79, 31, 95]"
15767405,1398,"[264, 81, 30, 95]"
15767405,1399,"[266, 83, 29, 96]"
15767405,1400,"[268, 85, 27, 96]"
15767405,1401,"[269, 86, 27, 95]"
15767405,1402,"[269, 87, 27, 95]"
15767405,1403,"[269, 89, 28, 94]"
15767405,1404,"[269, 90, 29, 93]"
15767405,1405,"[269, 90, 30, 94]"
15767405,1406,"[269, 90, 29, 94]"
15767405,1407,"[268, 90, 30, 94]"
15767405,1408,"[268, 90, 29, 94]"
15767405,1409,"[267, 89, 30, 94]"
15767405,1410,"[268, 89, 28, 93]"
15767405,1411,"[268, 88, 28, 94]"
15767405,1412,"[268, 87, 28, 94]"
15767405,1413,"[269, 86, 25, 94]"
15767405,1414,"[271, 87, 22, 93]"
15767405,1415,"[268, 86, 24, 93]"
15767405,1416,"[266, 86, 24, 93]"
15767405,1417,"[264, 86, 25, 93]"
15767405,1418,"[261, 86, 27, 93]"
15767405,1419,"[259, 86, 31, 93]"
15767405,1420,"[257, 86, 33, 93]"
15767405,1421,"[254, 87, 35, 93]"
15767405,1422,"[252, 88, 35, 92]"
15767405,1423,"[250, 89, 35, 92]"
15767405,1424,"[248, 91, 35, 91]"
15767405,1425,"[246, 93, 33, 91]"
15767405,1426,"[244, 93, 34, 92]"
15767405,1427,"[244, 95, 34, 90]"
15767405,1428,"[245, 97, 32, 87]"
15767405,1429,"[247, 98, 30, 86]"
15767405,1430,"[248, 100, 28, 85]"
15767405,1431,"[250, 102, 25, 84]"
15767405,1432,"[251, 104, 23, 82]"
15767405,1433,"[249, 105, 25, 85]"
15767405,1434,"[247, 106, 27, 86]"
15767405,1435,"[245, 108, 30, 86]"
15767405,1436,"[243, 110, 36, 86]"
15767405,1437,"[241, 112, 42, 83]"
15767405,1438,"[239, 112, 48, 84]"
15767405,1439,"[239, 113, 48, 81]"
15767405,1440,"[239, 113, 48, 79]"
15767405,1441,"[240, 113, 46, 79]"
15767405,1442,"[240, 111, 43, 80]"
15767405,1443,"[243, 107, 39, 84]"
15767405,1444,"[245, 106, 36, 81]"
15767405,1445,"[248, 104, 33, 80]"
15767405,1446,"[251, 101, 31, 82]"
15767405,1447,"[256, 98, 26, 84]"
15767405,1448,"[257, 96, 26, 85]"
15767405,1449,"[259, 95, 25, 84]"
15767405,1450,"[258, 92, 29, 86]"
15767405,1451,"[257, 91, 31, 85]"
15767405,1452,"[256, 90, 35, 85]"
15767405,1453,"[255, 89, 37, 85]"
15767405,1454,"[255, 87, 40, 87]"
15767405,1455,"[256, 86, 39, 87]"
15767405,1456,"[259, 84, 37, 86]"
15767405,1457,"[264, 82, 32, 85]"
15767405,1458,"[268, 80, 29, 84]"
15767405,1459,"[272, 79, 26, 84]"
15767405,1460,"[272, 77, 27, 85]"
15767405,1461,"[274, 76, 25, 87]"
15767405,1462,"[276, 76, 26, 87]"
15767405,1463,"[275, 75, 34, 88]"
15767405,1464,"[275, 76, 40, 88]"
15767405,1465,"[275, 75, 45, 89]"
15767405,1466,"[275, 75, 45, 86]"
15767405,1467,"[276, 74, 44, 86]"
15767405,1468,"[278, 72, 42, 87]"
15767405,1469,"[281, 68, 39, 87]"
15767405,1470,"[288, 66, 32, 86]"
15767405,1471,"[293, 64, 27, 86]"
15767405,1472,"[297, 61, 23, 86]"
15767405,1473,"[304, 61, 16, 86]"
15767405,1474,"[306, 62, 14, 85]"
15767405,1475,"[308, 66, 12, 80]"
15767405,1476,"[310, 64, 10, 44]"
15767405,1477,"[312, 64, 8, 33]"
15767405,1478,"[313, 114, 7, 29]"
15767405,1479,"[314, 112, 6, 29]"
15767405,1480,"[315, 127, 5, 12]"
15767407,135,"[471, 114, 21, 20]"
15767407,136,"[470, 112, 21, 21]"
15767407,137,"[469, 112, 22, 22]"
15767407,138,"[470, 113, 26, 27]"
15767407,139,"[473, 120, 24, 29]"
15767407,140,"[472, 128, 25, 32]"
15767407,141,"[471, 125, 25, 47]"
15767407,142,"[471, 123, 23, 57]"
15767407,143,"[472, 125, 20, 60]"
15767407,144,"[465, 128, 26, 56]"
15767407,145,"[459, 131, 29, 49]"
15767407,146,"[449, 136, 26, 42]"
15767407,147,"[437, 142, 34, 41]"
15767407,148,"[429, 150, 37, 42]"
15767407,149,"[415, 167, 48, 36]"
15767407,150,"[416, 171, 42, 29]"
15767407,151,"[396, 173, 56, 52]"
15767407,152,"[400, 169, 49, 72]"
15767407,153,"[399, 172, 52, 84]"
15767407,154,"[404, 179, 35, 98]"
15767407,155,"[395, 188, 34, 91]"
15767407,156,"[390, 196, 29, 86]"
15767407,157,"[383, 206, 29, 78]"
15767407,158,"[363, 218, 47, 68]"
15767407,159,"[364, 233, 44, 56]"
15767407,160,"[352, 248, 55, 42]"
15767407,161,"[350, 266, 57, 26]"
15767407,165,"[366, 273, 47, 26]"
15767407,166,"[359, 273, 56, 27]"
15767407,167,"[369, 275, 47, 26]"
15767407,183,"[389, 283, 52, 30]"
15767407,184,"[391, 285, 53, 30]"
15767407,185,"[393, 286, 34, 29]"
15767407,186,"[394, 285, 53, 32]"
15767407,187,"[395, 286, 54, 33]"
15767407,188,"[395, 286, 53, 32]"
15767407,189,"[393, 285, 54, 33]"
15767407,190,"[392, 284, 54, 32]"
15767407,191,"[393, 286, 53, 29]"
15767407,192,"[392, 280, 53, 32]"
15767407,193,"[392, 278, 52, 31]"
15767407,199,"[383, 269, 53, 33]"
15767407,202,"[363, 270, 42, 31]"
15767407,205,"[364, 267, 35, 28]"
15767407,206,"[362, 263, 53, 32]"
15767407,207,"[362, 263, 53, 30]"
15767407,219,"[365, 246, 35, 31]"
15767407,226,"[312, 237, 35, 36]"
15767407,228,"[346, 246, 32, 25]"
15767407,229,"[338, 240, 34, 28]"
15767407,231,"[329, 237, 31, 26]"
15767407,232,"[322, 237, 47, 24]"
15767407,234,"[309, 231, 46, 25]"
15767407,235,"[301, 229, 47, 25]"
15767407,236,"[293, 229, 48, 23]"
15767407,239,"[275, 224, 29, 20]"
15767407,240,"[269, 221, 44, 21]"
15767407,242,"[256, 216, 46, 23]"
15767407,243,"[251, 213, 44, 23]"
15767407,244,"[247, 214, 43, 21]"
15767407,246,"[235, 209, 47, 23]"
15767407,247,"[232, 207, 45, 23]"
15767407,248,"[230, 207, 45, 22]"
15767407,250,"[221, 204, 49, 23]"
15767407,251,"[220, 205, 49, 21]"
15767407,257,"[218, 201, 49, 23]"
15767407,258,"[218, 203, 49, 20]"
15767407,259,"[217, 202, 49, 21]"
15767407,260,"[216, 201, 50, 21]"
15767407,261,"[216, 201, 50, 20]"
15767407,262,"[216, 201, 50, 19]"
15767407,263,"[218, 200, 48, 20]"
15767407,264,"[216, 199, 51, 20]"
15767407,265,"[220, 198, 48, 21]"
15767407,268,"[220, 195, 50, 22]"
15767407,269,"[219, 195, 52, 21]"
15767407,270,"[221, 195, 51, 20]"
15767407,271,"[223, 195, 33, 18]"
15767407,272,"[188, 180, 84, 32]"
15767407,273,"[188, 179, 68, 32]"
15767407,274,"[189, 178, 71, 33]"
15767407,275,"[190, 178, 86, 33]"
15767407,276,"[191, 177, 72, 33]"
15767407,277,"[193, 176, 71, 33]"
15767407,278,"[195, 176, 71, 33]"
15767407,279,"[196, 175, 74, 34]"
15767407,280,"[198, 175, 88, 34]"
15767407,281,"[200, 174, 72, 34]"
15767407,282,"[200, 173, 74, 36]"
15767407,283,"[203, 173, 74, 36]"
15767407,284,"[204, 173, 74, 36]"
15767407,285,"[205, 173, 75, 36]"
15767407,286,"[205, 173, 76, 36]"
15767407,287,"[209, 173, 75, 37]"
15767407,288,"[210, 173, 77, 37]"
15767407,289,"[212, 173, 76, 38]"
15767407,290,"[214, 173, 77, 39]"
15767407,291,"[216, 175, 79, 38]"
15767407,292,"[217, 175, 81, 40]"
15767407,293,"[220, 176, 83, 40]"
15767407,294,"[223, 177, 104, 41]"
15767407,295,"[230, 178, 85, 42]"
15767407,296,"[233, 180, 86, 41]"
15767407,297,"[235, 180, 88, 43]"
15767407,298,"[240, 182, 89, 43]"
15767407,299,"[245, 187, 91, 44]"
15767407,300,"[252, 194, 92, 44]"
15767407,301,"[256, 202, 93, 44]"
15767407,302,"[260, 210, 91, 44]"
15767407,303,"[261, 218, 86, 45]"
15767407,304,"[261, 227, 87, 44]"
15767407,305,"[259, 234, 87, 43]"
15767407,306,"[286, 241, 59, 42]"
15767407,307,"[280, 241, 60, 46]"
15767407,308,"[273, 241, 60, 49]"
15767407,309,"[263, 238, 64, 52]"
15767407,310,"[254, 233, 65, 57]"
15767407,311,"[252, 228, 59, 35]"
15767407,312,"[237, 223, 66, 62]"
15767407,313,"[232, 217, 64, 65]"
15767407,314,"[227, 210, 65, 69]"
15767407,315,"[226, 203, 63, 73]"
15767407,316,"[225, 197, 63, 75]"
15767407,317,"[226, 190, 62, 78]"
15767407,318,"[226, 184, 63, 81]"
15767407,319,"[227, 179, 62, 83]"
15767407,320,"[227, 176, 62, 83]"
15767407,321,"[226, 173, 61, 83]"
15767407,322,"[224, 171, 59, 84]"
15767407,323,"[221, 170, 57, 86]"
15767407,324,"[215, 171, 56, 86]"
15767407,325,"[209, 172, 56, 88]"
15767407,326,"[204, 175, 54, 88]"
15767407,327,"[200, 178, 52, 87]"
15767407,328,"[197, 180, 50, 88]"
15767407,329,"[197, 182, 48, 89]"
15767407,330,"[198, 183, 46, 90]"
15767407,331,"[200, 184, 45, 91]"
15767407,332,"[204, 185, 43, 89]"
15767407,333,"[207, 186, 43, 89]"
15767407,334,"[212, 186, 43, 90]"
15767407,335,"[216, 187, 42, 90]"
15767407,336,"[219, 188, 42, 90]"
15767407,337,"[222, 189, 42, 91]"
15767407,338,"[227, 190, 39, 93]"
15767407,339,"[226, 190, 41, 93]"
15767407,340,"[227, 191, 40, 93]"
15767407,341,"[226, 191, 41, 94]"
15767407,342,"[224, 191, 41, 95]"
15767407,343,"[221, 189, 44, 98]"
15767407,344,"[219, 187, 48, 100]"
15767407,345,"[218, 184, 52, 103]"
15767407,346,"[217, 181, 55, 105]"
15767407,347,"[219, 177, 53, 109]"
15767407,348,"[221, 174, 51, 111]"
15767407,349,"[222, 170, 53, 114]"
15767407,350,"[226, 168, 52, 114]"
15767407,351,"[228, 165, 51, 116]"
15767407,352,"[235, 162, 48, 117]"
15767407,353,"[239, 160, 51, 117]"
15767407,354,"[246, 159, 50, 115]"
15767407,355,"[252, 158, 51, 115]"
15767407,356,"[257, 157, 53, 114]"
15767407,357,"[265, 156, 47, 115]"
15767407,358,"[273, 156, 43, 115]"
15767407,359,"[277, 155, 42, 116]"
15767407,360,"[279, 154, 46, 117]"
15767407,361,"[281, 154, 51, 117]"
15767407,362,"[284, 153, 56, 119]"
15767407,363,"[286, 154, 56, 119]"
15767407,364,"[287, 154, 59, 121]"
15767407,365,"[289, 155, 60, 121]"
15767407,366,"[289, 157, 59, 122]"
15767407,367,"[288, 159, 53, 124]"
15767407,368,"[285, 162, 54, 125]"
15767407,369,"[282, 164, 55, 128]"
15767407,370,"[279, 167, 55, 128]"
15767407,371,"[275, 169, 55, 129]"
15767407,372,"[273, 169, 54, 129]"
15767407,373,"[273, 167, 52, 127]"
15767407,374,"[274, 165, 52, 128]"
15767407,375,"[277, 160, 50, 130]"
15767407,376,"[281, 153, 48, 133]"
15767407,377,"[288, 145, 47, 134]"
15767407,378,"[295, 136, 47, 138]"
15767407,379,"[302, 128, 49, 140]"
15767407,380,"[309, 120, 52, 144]"
15767407,381,"[312, 113, 59, 146]"
15767407,382,"[316, 109, 71, 146]"
15767407,383,"[320, 108, 80, 144]"
15767407,384,"[331, 108, 78, 143]"
15767407,385,"[340, 110, 76, 140]"
15767407,386,"[344, 115, 81, 135]"
15767407,387,"[341, 127, 87, 126]"
15767407,388,"[341, 136, 100, 121]"
15767407,389,"[342, 152, 105, 109]"
15767407,390,"[343, 169, 106, 97]"
15767407,391,"[349, 186, 103, 85]"
15767407,392,"[350, 207, 97, 71]"
15767407,393,"[367, 233, 42, 52]"
15767407,394,"[346, 249, 60, 45]"
15767407,395,"[351, 270, 51, 40]"
15767407,396,"[354, 276, 46, 50]"
15767407,397,"[349, 292, 56, 39]"
15767407,398,"[343, 288, 44, 48]"
15767407,399,"[337, 260, 42, 72]"
15767407,400,"[317, 242, 58, 87]"
15767407,401,"[314, 233, 59, 96]"
15767407,402,"[329, 232, 53, 98]"
15767407,403,"[310, 269, 66, 62]"
15767407,404,"[311, 268, 57, 59]"
15767407,405,"[310, 259, 75, 58]"
15767407,406,"[315, 256, 68, 62]"
15767407,407,"[311, 255, 66, 65]"
15767407,408,"[313, 259, 62, 73]"
15767407,409,"[312, 259, 65, 72]"
15767407,410,"[313, 269, 66, 60]"
15767407,411,"[314, 271, 69, 57]"
15767407,412,"[315, 263, 76, 64]"
15767407,413,"[320, 265, 74, 61]"
15767407,414,"[329, 267, 68, 58]"
15767407,415,"[338, 268, 62, 60]"
15767407,416,"[345, 261, 55, 63]"
15767407,417,"[338, 261, 64, 63]"
15767407,418,"[340, 252, 63, 71]"
15767407,419,"[346, 248, 61, 77]"
15767407,420,"[353, 248, 61, 76]"
15767407,421,"[366, 247, 56, 73]"
15767407,422,"[377, 247, 46, 70]"
15767407,423,"[380, 253, 42, 62]"
15767407,424,"[383, 246, 55, 67]"
15767407,425,"[388, 235, 56, 74]"
15767407,426,"[389, 231, 63, 76]"
15767407,427,"[394, 224, 63, 83]"
15767407,428,"[399, 222, 54, 81]"
15767407,429,"[405, 217, 47, 79]"
15767407,430,"[411, 215, 44, 78]"
15767407,431,"[423, 219, 32, 69]"
15767407,432,"[426, 226, 28, 59]"
15767407,433,"[428, 222, 25, 59]"
15767407,434,"[428, 220, 25, 61]"
15767407,435,"[425, 220, 25, 60]"
15767407,436,"[415, 223, 28, 57]"
15767407,437,"[402, 221, 34, 58]"
15767407,438,"[386, 227, 33, 48]"
15767407,439,"[364, 229, 36, 49]"
15767407,440,"[347, 231, 35, 43]"
15767407,441,"[321, 231, 47, 53]"
15767407,442,"[291, 231, 59, 57]"
15767407,443,"[277, 232, 61, 66]"
15767407,444,"[264, 233, 68, 66]"
15767407,445,"[256, 262, 46, 40]"
15767407,446,"[250, 263, 47, 40]"
15767407,447,"[242, 264, 51, 46]"
15767407,448,"[237, 261, 59, 50]"
15767407,449,"[233, 269, 61, 44]"
15767407,450,"[230, 272, 58, 38]"
15767407,451,"[224, 283, 57, 31]"
15767407,452,"[220, 290, 57, 30]"
15767407,453,"[213, 293, 70, 31]"
15767407,454,"[208, 294, 74, 39]"
15767407,455,"[205, 296, 76, 43]"
15767407,456,"[204, 299, 84, 42]"
15767407,457,"[203, 300, 81, 46]"
15767407,458,"[202, 301, 85, 43]"
15767407,459,"[203, 302, 84, 42]"
15767407,460,"[205, 302, 85, 50]"
15767407,461,"[206, 302, 88, 53]"
15767407,462,"[207, 302, 90, 55]"
15767407,463,"[208, 304, 91, 54]"
15767407,464,"[210, 307, 95, 51]"
15767407,465,"[212, 308, 97, 52]"
15767407,466,"[214, 312, 100, 50]"
15767407,467,"[216, 313, 101, 51]"
15767407,468,"[217, 314, 106, 51]"
15767407,469,"[219, 309, 101, 56]"
15767407,470,"[222, 313, 97, 62]"
15767407,471,"[224, 308, 101, 67]"
15767407,472,"[226, 306, 100, 69]"
15767407,473,"[229, 303, 115, 62]"
15767407,474,"[234, 300, 117, 72]"
15767407,475,"[235, 298, 102, 73]"
15767407,476,"[242, 296, 100, 78]"
15767407,477,"[248, 299, 99, 73]"
15767407,478,"[248, 294, 105, 78]"
15767407,479,"[258, 291, 100, 79]"
15767407,480,"[267, 288, 98, 79]"
15767407,481,"[270, 279, 100, 80]"
15767407,482,"[271, 266, 103, 89]"
15767407,483,"[272, 261, 105, 80]"
15767407,484,"[272, 247, 111, 94]"
15767407,485,"[274, 239, 111, 93]"
15767407,486,"[275, 231, 112, 90]"
15767407,487,"[287, 231, 101, 86]"
15767407,488,"[282, 232, 108, 91]"
15767407,489,"[307, 259, 87, 69]"
15767407,490,"[311, 267, 88, 68]"
15767407,491,"[314, 281, 81, 61]"
15767407,492,"[301, 290, 96, 61]"
15767407,493,"[281, 298, 117, 60]"
15767407,494,"[263, 303, 139, 62]"
15767407,495,"[277, 316, 130, 54]"
15767407,496,"[273, 326, 138, 48]"
15767407,497,"[277, 330, 137, 44]"
15767407,498,"[305, 328, 111, 47]"
15767407,499,"[277, 329, 131, 43]"
15767407,500,"[319, 331, 87, 37]"
15767407,501,"[326, 330, 82, 34]"
15767407,502,"[324, 330, 84, 31]"
15767407,503,"[277, 320, 137, 37]"
15767407,504,"[275, 307, 143, 45]"
15767407,505,"[282, 304, 137, 44]"
15767407,506,"[282, 293, 140, 51]"
15767407,507,"[279, 286, 145, 51]"
15767407,508,"[280, 291, 146, 39]"
15767407,509,"[286, 292, 142, 35]"
15767407,510,"[286, 287, 143, 34]"
15767407,511,"[287, 280, 145, 37]"
15767407,512,"[290, 272, 143, 40]"
15767407,513,"[294, 261, 143, 46]"
15767407,514,"[295, 249, 145, 52]"
15767407,515,"[262, 247, 178, 57]"
15767407,516,"[297, 245, 142, 51]"
15767407,517,"[296, 239, 143, 54]"
15767407,518,"[322, 241, 115, 53]"
15767407,519,"[293, 230, 141, 59]"
15767407,520,"[291, 227, 140, 60]"
15767407,521,"[303, 222, 126, 62]"
15767407,522,"[328, 207, 101, 75]"
15767407,523,"[326, 207, 99, 74]"
15767407,524,"[320, 215, 103, 63]"
15767407,525,"[326, 216, 91, 60]"
15767407,526,"[329, 224, 89, 50]"
15767407,527,"[330, 217, 86, 59]"
15767407,528,"[330, 218, 87, 60]"
15767407,529,"[335, 226, 82, 57]"
15767407,530,"[337, 231, 81, 54]"
15767407,531,"[339, 233, 80, 60]"
15767407,532,"[343, 237, 78, 59]"
15767407,533,"[349, 242, 77, 73]"
15767407,534,"[344, 253, 81, 73]"
15767407,535,"[336, 258, 90, 76]"
15767407,536,"[330, 262, 95, 77]"
15767407,537,"[327, 271, 97, 71]"
15767407,538,"[324, 276, 99, 70]"
15767407,539,"[321, 279, 100, 69]"
15767407,540,"[312, 283, 100, 64]"
15767407,541,"[307, 284, 101, 62]"
15767407,542,"[300, 284, 97, 61]"
15767407,543,"[286, 281, 99, 61]"
15767407,544,"[273, 277, 99, 61]"
15767407,545,"[270, 275, 90, 58]"
15767407,546,"[254, 274, 96, 60]"
15767407,547,"[246, 276, 93, 54]"
15767407,548,"[240, 276, 89, 53]"
15767407,549,"[257, 273, 66, 55]"
15767407,550,"[250, 269, 66, 57]"
15767407,551,"[245, 263, 66, 64]"
15767407,552,"[244, 257, 67, 73]"
15767407,553,"[244, 250, 70, 72]"
15767407,554,"[245, 253, 74, 70]"
15767407,555,"[242, 254, 77, 58]"
15767407,556,"[242, 243, 88, 62]"
15767407,557,"[243, 233, 94, 67]"
15767407,558,"[244, 225, 119, 75]"
15767407,559,"[249, 220, 101, 78]"
15767407,560,"[255, 224, 105, 73]"
15767407,561,"[270, 226, 89, 76]"
15767407,562,"[273, 234, 101, 72]"
15767407,563,"[277, 237, 104, 71]"
15767407,564,"[282, 242, 105, 69]"
15767407,565,"[286, 245, 104, 73]"
15767407,566,"[271, 254, 101, 77]"
15767407,567,"[290, 261, 87, 78]"
15767407,568,"[294, 269, 83, 78]"
15767407,569,"[291, 277, 96, 77]"
15767407,570,"[291, 284, 86, 81]"
15767407,571,"[270, 283, 102, 92]"
15767407,572,"[295, 289, 76, 92]"
15767407,573,"[298, 292, 70, 91]"
15767407,574,"[293, 289, 72, 93]"
15767407,575,"[296, 283, 64, 96]"
15767407,576,"[295, 278, 64, 100]"
15767407,577,"[292, 268, 65, 106]"
15767407,578,"[289, 260, 78, 118]"
15767407,579,"[287, 259, 69, 117]"
15767407,580,"[286, 265, 65, 108]"
15767407,581,"[283, 267, 66, 101]"
15767407,582,"[274, 258, 74, 104]"
15767407,583,"[268, 252, 79, 104]"
15767407,584,"[262, 245, 80, 106]"
15767407,585,"[256, 236, 82, 110]"
15767407,586,"[251, 225, 85, 115]"
15767407,587,"[248, 218, 89, 117]"
15767407,588,"[247, 211, 90, 120]"
15767407,589,"[246, 206, 92, 120]"
15767407,590,"[247, 203, 94, 119]"
15767407,591,"[250, 202, 93, 114]"
15767407,592,"[255, 202, 93, 111]"
15767407,593,"[263, 194, 91, 115]"
15767407,594,"[271, 192, 89, 113]"
15767407,595,"[278, 187, 87, 115]"
15767407,596,"[286, 185, 82, 115]"
15767407,597,"[292, 189, 82, 111]"
15767407,598,"[299, 199, 78, 101]"
15767407,599,"[306, 216, 77, 86]"
15767407,600,"[312, 228, 75, 79]"
15767407,601,"[316, 245, 76, 75]"
15767407,602,"[317, 257, 77, 65]"
15767407,603,"[308, 247, 70, 76]"
15767407,604,"[306, 251, 57, 71]"
15767407,605,"[301, 254, 56, 65]"
15767407,606,"[295, 249, 55, 65]"
15767407,607,"[289, 252, 54, 59]"
15767407,608,"[282, 247, 55, 59]"
15767407,609,"[276, 241, 53, 59]"
15767407,610,"[270, 242, 53, 53]"
15767407,611,"[265, 239, 53, 50]"
15767407,612,"[259, 233, 56, 51]"
15767407,613,"[254, 232, 59, 46]"
15767407,614,"[251, 229, 66, 44]"
15767407,615,"[252, 225, 78, 45]"
15767407,616,"[254, 219, 79, 47]"
15767407,617,"[257, 216, 83, 47]"
15767407,618,"[261, 214, 85, 48]"
15767407,619,"[266, 213, 82, 50]"
15767407,620,"[271, 214, 74, 51]"
15767407,621,"[274, 217, 65, 51]"
15767407,622,"[274, 222, 69, 48]"
15767407,623,"[258, 227, 89, 49]"
15767407,624,"[258, 230, 90, 52]"
15767407,625,"[262, 232, 86, 55]"
15767407,626,"[263, 230, 83, 64]"
15767407,627,"[263, 231, 80, 69]"
15767407,628,"[260, 228, 80, 78]"
15767407,629,"[252, 224, 87, 88]"
15767407,630,"[247, 215, 91, 101]"
15767407,631,"[240, 209, 99, 114]"
15767407,632,"[228, 199, 112, 129]"
15767407,633,"[221, 186, 122, 146]"
15767407,634,"[227, 175, 119, 160]"
15767407,672,"[316, 56, 150, 343]"
15767407,673,"[285, 51, 161, 348]"
15767407,674,"[266, 46, 159, 352]"
15767407,675,"[255, 38, 149, 359]"
15767407,676,"[239, 32, 146, 367]"
15767407,677,"[224, 29, 148, 366]"
15767407,678,"[209, 27, 151, 366]"
15767407,679,"[199, 29, 150, 364]"
15767407,680,"[187, 32, 151, 359]"
15767407,681,"[175, 36, 150, 357]"
15767407,682,"[161, 38, 149, 353]"
15767407,683,"[149, 36, 145, 355]"
15767407,684,"[137, 33, 143, 358]"
15767407,685,"[128, 33, 140, 357]"
15767407,686,"[123, 31, 142, 358]"
15767407,687,"[130, 30, 139, 358]"
15767407,688,"[143, 29, 137, 356]"
15767407,689,"[155, 25, 137, 357]"
15767407,690,"[170, 23, 138, 356]"
15767407,691,"[186, 23, 138, 353]"
15767407,692,"[197, 23, 140, 351]"
15767407,693,"[205, 24, 140, 348]"
15767407,694,"[210, 26, 139, 344]"
15767407,695,"[212, 28, 137, 339]"
15767407,696,"[214, 32, 139, 333]"
15767407,697,"[215, 36, 143, 327]"
15767407,698,"[219, 39, 144, 322]"
15767407,699,"[224, 41, 145, 319]"
15767407,700,"[231, 45, 143, 312]"
15767407,701,"[240, 51, 136, 304]"
15767407,702,"[250, 56, 128, 297]"
15767407,703,"[260, 62, 120, 289]"
15767407,704,"[268, 68, 106, 281]"
15767407,705,"[273, 74, 99, 273]"
15767407,706,"[276, 81, 91, 267]"
15767407,707,"[278, 88, 83, 258]"
15767407,708,"[280, 95, 80, 250]"
15767407,709,"[277, 102, 83, 242]"
15767407,710,"[273, 109, 85, 235]"
15767407,711,"[276, 116, 81, 227]"
15767407,712,"[280, 124, 80, 220]"
15767407,713,"[284, 132, 80, 212]"
15767407,714,"[289, 142, 82, 205]"
15767407,715,"[294, 151, 81, 194]"
15767407,716,"[298, 161, 83, 183]"
15767407,717,"[303, 168, 84, 175]"
15767407,718,"[307, 178, 86, 164]"
15767407,719,"[310, 188, 88, 153]"
15767407,720,"[312, 200, 91, 139]"
15767407,721,"[309, 206, 99, 130]"
15767407,722,"[306, 219, 110, 112]"
15767407,723,"[304, 231, 120, 100]"
15767407,724,"[301, 243, 130, 84]"
15767407,725,"[294, 256, 140, 64]"
15767407,726,"[290, 276, 143, 58]"
15767407,727,"[280, 281, 143, 68]"
15767407,728,"[275, 274, 131, 94]"
15767407,729,"[272, 263, 126, 104]"
15767407,730,"[274, 239, 123, 127]"
15767407,731,"[275, 235, 74, 125]"
15767407,732,"[274, 239, 82, 121]"
15767407,733,"[279, 244, 76, 120]"
15767407,734,"[281, 233, 80, 145]"
15767407,735,"[284, 246, 81, 138]"
15767407,736,"[285, 245, 86, 151]"
15767407,737,"[285, 248, 88, 148]"
15767407,738,"[280, 248, 97, 147]"
